"section","category","title","summary","article_summary","date","date_iso","year","month","url","page"
"success-stories","Gender and climate change, agroecology and biodiversity","Climate finance empowers indigenous women","Indigenous women’s knowledge is key to restoring ecosystems and building climate resilience","Indigenous women’s knowledge is key to restoring ecosystems and building climate resilience Indigenous women are among the main beneficiaries of the FAO-led GCF-funded +Bosques project in Chile. As the backbone of indigenous communities, indigenous women play a critical role in preserving and transmitting the ancestral knowledge that generates balance between people and nature. FAO is working with countries in Asia, Africa, and Latin America and the Caribbean on Green Climate Fund (GCF)-financed projects that empower women as agents of change in efforts to enhance climate resilience and reduce greenhouse gas (GHG) emissions.","09/08/2022","2022-08-09","2022","8","https://www.fao.org/gender/success-stories/success-stories-detail/Climate-finance-empowers-indigenous-women/en","5"
"success-stories","Gender equality and women's empowerment","Tough choices for drought-affected families in rural Somalia","Like Maryam, over 900 000 people have already been displaced by the drought","With other agencies providing support to those in IDP camps, FAO is in the drought affected areas, providing cash transfers, livelihood assets and other support to people in their villages, giving them the option to stay and helping to decrease the massive displacement and pressure on already crowded IDP camps. ©FAO/Arete/Ismail Taxta “I’m a farmer, and I will still work here” Meanwhile, local pastoralist Ali Mohamed Wasuge has decided to stay in his village of Sariirale in central Somalia near the border of Ethiopia, though he says he has never seen the land this dry before. As of March 2022, Ali’s family, along with 1 874 other families in the district, had received cash transfers and livelihood assistance through FAO’s Cash+ project.","01/08/2022","2022-08-01","2022","8","https://www.fao.org/newsroom/story/Tough-choices-for-drought-affected-families-in-rural-Somalia/en","5"
"success-stories","Gender equality and women's empowerment","Equal in the eyes of bees","“It’s like we are operating on a different level now,” explains Mamadiang. “All decisions are made as a family.”","The training helped me understand that I too can contribute and make a difference.” As a member of the local cooperative, Coopérative Agroalimentaire de la Casamance – Miel (CAC/Miel) , Fatoumata’s husband, 52-year-old Mamadiang Mballo, has practised beekeeping for over 15 years. Mamadiang describes how climate change does not spare bees or the couple’s beekeeping activities: “At one point, all the bees left the hive because it got too hot, and they had no food or water nearby.” This was one of the challenges FAO and its partners addressed through the CasaMiel initiative. My group at the cooperative is composed mainly of women and the president is a woman too.” Gender equality for climate adaptation Mamadiang and Fatoumata demonstrate thatby challenging the views about gender and transforming power relations, they are now better equipped to fight climate change as a team.","21/07/2022","2022-07-21","2022","7","https://www.fao.org/newsroom/story/Equal-in-the-eyes-of-bees/en","5"
"success-stories","Gender and land and water","No ordinary irrigation in the Gambia","Like most residents in her village, Salla depends on one of three deep water wells in her village.","With the help of the European Union and the Global Environment Facility, FAO has set up solar-powered water systems to irrigate community vegetable gardens and provide livestock watering points, boosting food security and livelihoods for rural communities in the Gambia. ©FAO/ David Kujabi FAO has implemented 34 solar-powered water systems to irrigate community vegetable gardens and provide livestock watering points in villages all over the Gambia. “Since we got the solar-powered water, we have time to stay at home, eat and drink tea before heading to the gardens.” With innovative solutions such as solar-powered irrigation, FAO and its partners are supporting the transformation to efficient, inclusive, resilient and sustainable agrifood systems.","04/07/2022","2022-07-04","2022","7","https://www.fao.org/newsroom/story/No-ordinary-irrigation-in-the-Gambia/en","6"
"success-stories","Gender in fisheries and aquaculture","Algae offers Indigenous fishers new prospects in Panama","FAO is helping women fishers develop new skills amid declining fish stocks","As local fish stocks diminish, FAO implemented a programme in the Guna Yala Indigenous Peoples’ territory of Panama to work with women on how to grow, harvest and process marine algae as a new source of income. Backed by the Panamanian Administration of Aquatic Resources (ARAP) and the territory’s Indigenous government, the FAO pilot programme works with 20 women and five men sharing knowledge on how to grow, harvest and process marine algae before transforming it into commercial soaps and creams. While Gracilarias helped build the capacity of the Guna women in cultivating marine algae, FAO worked with the women on the creation and administration of a rotational fund and helped them organize a cooperative for selling their produce.","28/06/2022","2022-06-28","2022","6","https://www.fao.org/newsroom/story/Algae-offers-Indigenous-fishers-new-prospects-in-Panama/en","6"
"success-stories","Gender and plant production and protection","Agritourism promotes food traditions in Palau","Rose Ongalibang and some female neighbours started a slow food community exploring new uses of the traditional crop, taro.","The slow food community, which Rose and a group of her female neighbours started last year, is an example of how Palau’s Sustainable Tourism Value Chain Programme is being put into action with FAO support. This sustainable tourism value chain programme is supported by the FAO Mountain Partnership, as well as the sub-programme, Empowering women in food systems and strengthening the local capacities and resilience of SIDS in the agrifood sector , which is funded by several resource partners under FAO’s Flexible Multi-Partner Mechanism . Two, it contributes to reinforcing our culture and making sure that these intellectual properties of knowing how to fish and how to farm are passed down from generation to generation, but also it gives us an economic opportunity of showcasing it for visitors: this is how we’ve lived for generations and you get to be a part of it if you visit Palau.” Palauans pride themselves on being part of a matrilineal society, where women have a powerful role, though inequality in certain realms is still prevalent.","10/06/2022","2022-06-10","2022","6","https://www.fao.org/newsroom/story/Agritourism-promotes-food-traditions-in-Palau/en","6"
"success-stories","Gender and land and water","More secure land tenure in Senegal lays the groundwork for agroecology and women empowerment","Binta has served as a role model for others, proving that farmers embrace productive and sustainable farming practices when they have access to the land.","In this coastal region of Niayes, close to Senegal’s capital Dakar, she is training her fellow growers in agroecology, an integrated approach applying ecological and social concepts to sustainable agriculture, which turns a lot of conventional farming wisdom on its head. The initiative is part of a long-term process supported by FAO and several governmental and non-governmental partners to promote reforms to the land tenure structures, traditionally based on customary law, that have dominated this West African nation. As the implementation of the global Voluntary Guidelines on the Responsible Governance of Tenure of Land, Fisheries and Forests in the Context of National Food Security (VGGT) have filtered down to local level in this region, they have also catalysed a raft of interlinked moves for change.","27/05/2022","2022-05-27","2022","5","https://www.fao.org/gender/success-stories/success-stories-detail/More-secure-land-tenure-in-Senegal-lays-the-groundwork-for-agroecology-and-women-empowerment/en","6"
"success-stories","Gender equality and women's empowerment","When gender and business visions converge","After attending the FAO Women’s Empowerment Farmer Business School, Agnes Rehema Chisiwa has become a successful entrepreneur.","After attending the FAO Women’s Empowerment Farmer Business School, Agnes Rehema Chisiwa has become a successful entrepreneur, analysing the market for what crops to grow and actively sharing the knowledge she has gained. Then, we would end up having two packets of flour but no other food items for the meal, like vegetables.” Things started to change in 2020, when Agnes attended an FAO-organized training through the Women’s Empowerment Farmer Business School (WE-FBS), an innovative initiative that promotes gender equality and economic empowerment of rural women in the areas of agriculture and food production. Agnes was among the 100 facilitators from the Kilifi county who participated in the WE-FBS training provided by FAO in partnership with the Government of Kenya through the Gender Equality and Women’s Empowerment in Agriculture, Food Security and Nutrition , an initiative funded by FAO’s Flexible Multi-Partner Mechanism (FMM).","24/05/2022","2022-05-24","2022","5","https://www.fao.org/newsroom/story/When-gender-and-business-visions-converge/en","6"
"success-stories","Gender equality and women's empowerment","EU-STREIT PNG reaches and supports 3,000 plus rural women and girls in Papua New Guinea","Along with Gender and Youth sensitisation and capacity building activities over 3000 girls of 16 years and above have been trained as lead farmers.","Along with Gender and Youth sensitisation and capacity building activities over 3000 girls of 16 years and above have been trained as lead farmers.","19/05/2022","2022-05-19","2022","5","https://reliefweb.int/report/papua-new-guinea/eu-streit-png-reaches-and-supports-3000-plus-rural-women-and-girls-papua-new-guinea","6"
"success-stories","Gender equality and women's empowerment","A mentor for women farmers in Azerbaijan","As a result of her experiences, she knows very well the difficulties women face in agriculture as she had to go through many of them.","Since 2020, FAO, in cooperation with the Government of Azerbaijan, has been providing support to rural women to improve their knowledge and farming practices through innovative technologies in cultivating fruit trees and vegetables, cattle breeding and poultry raising, among other areas. Increasing their income through essential business, marketing and leadership skills will, in fact, raise women's self-confidence and make their voices heard.” FAO connects women farmers to each other and to providers that offer financial and advisory services, helping support their agricultural production and businesses. Women and girls deserve fair opportunities and treatment and, once financially stable, they will have a stronger voice to be equally recognized.” Through this project, FAO is working with the Government of Azerbaijan to better respond to current and future challenges in the agriculture sector, engaging women as key to making the sector more productive and inclusive.","06/05/2022","2022-05-06","2022","5","https://www.fao.org/newsroom/story/A-mentor-for-women-farmers-in-Azerbaijan/en","6"
"success-stories","Gender and innovative and labour-saving technologies","The smart phone app helping Fijians form healthy eating habits","Irene says, “You have to remember that Fiji has 300 islands so how do you have people access information?”","“We go to more and more funerals of young people… when people leave families at 30 or 40, we really need to look at our diet.” This deep-seated concern at the impact of diet-related Non-Communicable Diseases (NCDs) led Irene, who works at the University of the South Pacific, and Ateca, who is a senior official at Fiji’s Health Ministry, to begin collaborating on the My Kana smartphone app. Irene says, “You have to remember that Fiji has 300 islands so how do you have people access information?” Different from the laid-back, idyllic image of the South Pacific presented in novels or tourist brochures, island living presents many challenges, according to Irene. ©My Kana Focusing on Pacific foods Also innovative is the fact that the app is based on locally available foods taken from the current Pacific Island Food Composition Tables, which was co-produced by FAO and the University of the South Pacific.","04/05/2022","2022-05-04","2022","5","https://www.fao.org/newsroom/story/The-smart-phone-app-helping-Fijians-form-healthy-eating-habits/en","6"
"success-stories","Gender in fisheries and aquaculture","A new kind of fishing in Uganda","Nantongo Mary is a member of the Agali Awamu group, a cooperative which also took part in the project.","Lake Victoria once boasted 500 species of fish but in recent years overfishing and poor fishing practices have taken a heavy toll on fish stocks, the environment and the communities who depend on them. “When the Ugandan government ran an operation to stop these practices, we became jobless.” Many fishers like Robert were fishing without permits or using small boats and nets that were not allowed on the lake. However, fishing communities around the lake have been dealing with declining catches, poor handling facilities, increased post-harvest losses, greater competition for fishing resources and limited sources of income for some time.","21/04/2022","2022-04-21","2022","4","https://www.fao.org/gender/success-stories/success-stories-detail/A-new-kind-of-fishing-in-Uganda/en","6"
"success-stories","Gender equality and women's empowerment","What one radio show and one strong woman can do","The JP RWEE programme has empowered Ramkali to make her own choices and take a leadership role in her community.","Challenging social norms During the COVID-19 pandemic, Ramkali began listening to “Sambal”, a radio show broadcasted by the Joint Programme on Rural Women’s Economic Empowerment (JP RWEE). I even got a chance to speak about these issues directly with the leaders in my community and to encourage them to take serious steps to tackle the issues.” A leader in the community The JP RWEE has helped Ramkali not just to find her voice but earn an income too. “I do not want my daughter, or others in our community, to face the same challenge.” The JP RWEE programme has empowered Ramkali to make her own choices and take a leadership role in her community.","19/04/2022","2022-04-19","2022","4","https://www.fao.org/newsroom/story/What-one-radio-show-and-one-strong-woman-can-do/en","6"
"success-stories","Gender equality and women's empowerment","JP GTA promotes voices of rural women leaders in Ecuador","The Rural Women’s Roundtable constitutes a mechanism to convene the voices of rural women leaders in initiatives for citizen participation regarding improvements in the country’s agricultural sector.","The Rural Women’s Roundtable constitutes a mechanism to convene the voices of rural women leaders in initiatives for citizen participation regarding improvements in the country’s agricultural sector. © FAO Ecuador Marking International Women's Day 2022, the EU-RBA Joint Programme on Gender Transformative Approaches for Food Security and Nutrition (JP GTA) and the Ministry of Agriculture and Livestock of Ecuador highlighted their collaboration through the launch of the ‘Mesa Mujer Rural’, or Rural Women’s Roundtable, a national initiative aimed at promoting the voices of rural women leaders. In line with the objectives of the National Agricultural Strategy for Rural Women (ENAMR), the collaboration between the Joint Programme and the Ministry of Agriculture and Livestock promotes women's participation, through civil society initiatives, in the national policies the Ecuadorian government is seeking to implement, with the Rural Women’s Roundtable as a space for analysis and discussion.","11/04/2022","2022-04-11","2022","4","https://www.fao.org/gender/success-stories/success-stories-detail/JP-GTA-promotes-voices-of-rural-women-leaders-in-Ecuador/en","6"
"success-stories","Gender and innovative and labour-saving technologies","Happy cows make for a happy farm in Uganda","For Loyda, steady and reliable milk production means the world, allowing her to pay for other essential needs, like children’s school fees and house maintenance expenses.","For Loyda, steady and reliable milk production means the world, allowing her to pay for other essential needs, like children’s school fees and house maintenance expenses. ©FAO “Everything is based on the well-being of our cows,” declares Loyda Twinomujuni, the Ugandan owner of a 150-acre farm with 80 cows and staffed with three employees. For Loyda and her staff, steady and reliable milk production means the world, allowing them to pay for their household needs, children’s school fees, house maintenance expenses and starting a family.","11/04/2022","2022-04-11","2022","4","https://www.fao.org/gender/success-stories/success-stories-detail/Happy-cows-make-for-a-happy-farm-in-Uganda/en","6"
"success-stories","Gender and innovative and labour-saving technologies","FAO-CARE partnership paves way for Step-by-Step Guide on gender transformative programming","Grouped under three main themes, the tools and approaches covered staff transformation, community level engagement, and engaging men and boys.","© FAO / Luis Tato Adopting a gender transformative perspective can assist projects to transform discriminatory norms and power dynamics that reproduce and exacerbate social injustice and gender inequality. In the context of the Joint Programme on Gender Transformative Approaches for Food Security and Nutrition (JP GTA), FAO is working with CARE International to develop guidance on integrating the gender transformative perspective in programming in each phase of the project cycle. The Step-by-Step Guide will constitute a tool to assist FAO employees – and eventually other development partners – in incorporating a gender transformative perspective in project design, implementation, and monitoring and evaluation.","06/04/2022","2022-04-06","2022","4","https://www.fao.org/gender/success-stories/success-stories-detail/FAO-CARE-partnership-paves-way-for-Step-by-Step-Guide-on-gender-transformative-programming/en","6"
"success-stories","Gender and inclusive food systems and value chains","Boosting women’s engagement in trade and promoting inclusive economic development in Africa","The SheTrades Initiative works to foster more inclusive business and policy ecosystems and increase the competitiveness of women entrepreneurs and women producers and connect them to markets.","New joint programme by FAO and ITC seeks to empower women and enhance their livelihoods in the African Continental Free Trade Area 5 April 2022, Accra – The Food and Agriculture Organization of the United Nations (FAO) has combined efforts with the International Trade Centre (ITC) SheTrades Initiative to support women in overcoming gender-based obstacles in the context of the African Continental Free Trade Area (AfCFTA). The FAO-ITC gender and trade programme is a solid representation of FAO’s ongoing efforts to mainstream gender equality in regional agricultural sector policies and programmes while promoting concrete opportunities for boosting women’s livelihoods and capacities in value chains and agribusiness in the continent. The SheTrades Initiative works to foster more inclusive business and policy ecosystems and increase the competitiveness of women entrepreneurs and women producers and connect them to markets, and the One Trade Africa programme works to empower, enhance and enable MSMEs to access business opportunities in Africa.","05/04/2022","2022-04-05","2022","4","https://www.fao.org/africa/news-stories/news-detail/Boosting-women-s-engagement-in-trade-and-promoting-inclusive-economic-development-in-Africa/en","6"
"success-stories","Gender and emergencies and resilience building","Celebrating international women’s month through resilience building in Zimbabwe","FAO commends the interventions and impact of the Zimbabwe Resilience Building Fund project","FAO commends the interventions and impact of the Zimbabwe Resilience Building Fund project HARARE, 16 March 2022 - The Food and Agriculture Organisation of the United Nations (FAO) in Zimbabwe today joined the citizens of Zimbabwe, the UN family and other development partners in celebrating the international women’s month through a virtual tour of projects in the Zvishavane district. The ZRBF project has been building different resilience capacities of women to deal with hazards and disasters among beneficiaries As we celebrate this year’s international women’s month under the theme, ‘ Changing Climates: Equality today for a sustainable tomorrow, ’ FAO believes that the contribution of women and girls to building sustainable agri-food systems is anchored around building their resilience. In Zimbabwe, FAO has been building resilience of women through various programmes that promote women through asset ownership; access to training and information on climate change; challenging gender social norms that discriminate women among other gender sensitive programmes and interventions aimed at addressing and achieving SDGs 1 and 2 to end hunger and poverty.","16/03/2022","2022-03-16","2022","3","https://www.fao.org/africa/news-stories/news-detail/Celebrating-international-women-s-month-through-resilience-building-in-Zimbabwe-/en","6"
"success-stories","Gender and inclusive food systems and value chains","The FAO AgrInvest-Food Systems project and the national union of women parboilers in Burkina Faso","The project selected UNERIZ due to its capacity to generate decent jobs for all actors along the value chain, especially for women and young people.","The project selected UNERIZ due to its capacity to generate decent jobs for all actors along the value chain, especially for women and young people. The AgrInvest-Food Systems project of FAO (AgrInvest-FS), - an initiative attracting private investments into agri-food systems aligned with the SDGs - has analysed the investment dynamics of private sector actors in this value chain, mainly focusing on processors (including women parboilers) and producers cooperatives that supply paddy rice to these actors in the west and south-eastern regions of the country. Over the past three years, the project has been working with the National Union of Women Parboilers (UNERIZ), an organisation supporting its members in accessing services to improve their production.","09/03/2022","2022-03-09","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/The-FAO-AgrInvest-Food-Systems-project-and-the-national-union-of-women-parboilers-in-Burkina-Faso/en","6"
"success-stories","Gender and food security and nutrition","Shifting mindsets on gender for rural development, food security and nutrition in Cambodia","The objective of the FMM project is to contribute to closing the gender gap in agriculture by enhancing rural women’s economic empowerment and strengthening their crucial role in rural development, decision-making and resilience building.","On the occasion of International Women’s Day ( IWD ) on 8 March, the Government of Cambodia and the FAO Representation in Cambodia have called for robust efforts against gender-based discrimination and bias through investments in local capacity development and ownership, highlighting the progress made in this direction through their joint activities under FAO’s Flexible Multi Partner Mechanism ( FMM ). Through our joint work with FAO, we aim to promote a legacy of capacities and knowledge that will enable women and men to critically reflect on their social attitudes, shift their mindsets, and hence have the opportunity to thrive in equal terms.” Ms Rebekah Bell, FAO Representative in Cambodia, stressed how crucial gender equality is for long-lasting food and nutrition security: “ Achieving Zero Hunger requires closing the existing gender gaps through transformative approaches that induce new ways of thinking among individuals, households, communities, institutions, policies and legislation.” Under the FMM Subprogramme Gender Equality and Women’s Empowerment in Food and Agriculture , the Government and FAO are piloting two gender-transformative approaches in the context of food and agriculture for the first time in the region, namely, the Dimitra Clubs (DCs) and the Women’s Empowerment Farmer Business Schools (WE-FBS). The 1 307 members (60% women) of the 40 newly created DCs in Cambodia have already identified 41 development issues that they consider important, which include village road issues, poor waste management, the lack of necessary infrastructure and technical know-how to support agricultural activities, the lack of clean water for drinking and children dropping out of school.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/flexible-multipartner-mechanism/news/news-detail/ru/c/1475894/","6"
"success-stories","Gender and climate change, agroecology and biodiversity","International Women’s Day 2022: Perspectives from FAO in the field","Staff from the Regional Office for Europe and Central Asia share key issues facing rural women and girls, achievements and progress in empowering women in climate change adaptation.","Staff from the Regional Office for Europe and Central Asia share key issues facing rural women and girls, achievements and progress in empowering women in climate change adaptation. This year's theme is “Gender equality today for a sustainable tomorrow,” targeting the achievement of gender equality and the empowerment of all women and girls in the context of climate change, environmental and disaster risk reduction policies, and programmes. Therefore, for Albania, the economic empowerment of rural women has multiplier effects and serves as an important channel of substantial progress and positive change to reduce the gender gap.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/International-Women-s-Day-2022-Perspectives-from-FAO-in-the-field/en","6"
"success-stories","Gender equality and women's empowerment","From Guatemala, to India, to the sun and back: indigenous women are securing a brighter future with solar power","The JP RWEE programme is a global initiative to secure rural women's livelihoods and rights in the context of sustainable development.","The JP RWEE , a joint programme to sustainably develop the livelihoods and rights of rural women, was established in 2014 to put women at the centre of rural development processes. As part of the programme’s activities in the area, and in partnership with the Government of India and Barefoot College International , two women from the region’s Tucurú municipality were selected for a six-month solar engineering course in India. As Carmelina says, “even though I missed my family, my people, the typical food… I knew that the effort was for me, for my family, for those women in the community to whom I was going to return to teach what I learned and, above all, so that the dream of having light in each house becomes a reality”.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/From-Guatemala-to-India-to-the-sun-and-back-indigenous-women-are-securing-a-brighter-future-with-solar-power/en","7"
"success-stories","Gender in fisheries and aquaculture","Fisherwomen at work","Women in Oman, Nigeria and Guyana advance the fisheries and aquaculture sector","Women in Oman, Nigeria and Guyana advance the fisheries and aquaculture sector More than 50 million women are involved in fisheries and aquaculture worldwide, significantly contributing to household incomes and economies. Women have always been there, but fisheries and aquaculture is now seeing a surge in women starting their own businesses in all areas of the sector. We are also working to get the products online in Gulf countries, the Middle East and East Asia.” Muzna benefits from FAO’s Capacity Development of Coastal Women Associations project, which supports and strengthens the role of women in the processing sector of small-scale fisheries in the country.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/Fisherwomen-at-work/en","7"
"success-stories","Gender and climate change, agroecology and biodiversity","Climate action to close the gender gap in Nepal","An FAO-led Green Climate Fund project in Nepal gives women a voice as advocates for climate action.","An FAO-led Green Climate Fund project in Nepal gives women a voice as advocates for climate action Women observe Nepal's churia landscape which is particularly vulnerable to the impacts of climate change ©FAO/ Sangita Budhathoki Climate change disproportionally affects women and girls. Empowering women for climate resilience in Nepal Around 3.2 million women and men in Nepal’s Churia region depend on local natural resources for food, water and energy, but the area is vulnerable to the impacts of climate change, such as extreme rainfall and flash flooding. Photo credit: ©FAO/Sangita Budhathoki Amplifying women’s voice Over six hundred women and women-led organizations will ultimately lend their voice to sustainable natural resource management plans that will have a positive impact on their lives.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gcf/news-and-events/news-detail/climate-action-to-close-the-gender-gap-in-nepal/en","6"
"success-stories","Gender in fisheries and aquaculture","A Resilient Spirit driving Action on Empty Pesticide Container Management","Long regarded as the Nature Island of the Caribbean, Dominica boasts tropical rainforests and lush vegetation, ideal for a booming agricultural and fisheries industry.","Long regarded as the Nature Island of the Caribbean, Dominica boasts tropical rainforests and lush vegetation, ideal for a booming agricultural and fisheries industry. As Dominicans grappled with the immediate aftermath of the hurricane including the loss of homes and livelihoods, persons like Anna Mary Seraphine recognized quickly that they would be more longer-term impacts that if not addressed, could threaten the health and safety of Dominicans for decades to come. However, in other communities, pesticides are used to get rid of any little thing!” Although attempts to raise awareness and sensitize the public to the continuous negative effects was taking place, the passage of hurricane Maria revealed a stark reality of not only the use of pesticides but the poor disposal, of empty pesticide containers, into the environment and waterways.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/A-Resilient-Spirit-driving-Action-on-Empty-Pesticide-Container-Management/en","6"
"success-stories","Gender and plant production and protection","A Mission to advance Pesticide Management","Through the FAO Caribbean Pesticide Management Project, Carmen has seen a heightened awareness on proper systems for pesticide management, including on the gendered risks of pesticide use and exposure.","Carmen Van Dijk -Deputy Director Ministry of Agriculture, Animal Husbandry and Fisheries & former Chair of the Coordinating Group of Pesticide Control Boards in the Caribbean ©FAO/Firhaana Bulbulia ""Planes with pesticides would spray the fields where my father toiled to ensure banana production in the 70’s’.” Carmen recalls her childhood, growing up on a Banana Plantation, in the coastal district of Saramacca in Suriname. Suriname imports all of its pesticides and although Persistent Organic Pollutants (POPs) and some highly hazardous pesticides (HHPs) are not permitted in Suriname, a renewed vision and classification of HHPs as Carmen desires, would see some products being used added to this list. When raising awareness, we often hear persons say that their ancestors used pesticides for many years without using protective equipment and lived for many years, so why should we spend money on protective equipment or not mix pesticides?” Learn more","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/A-Mission-to-advance-Pesticide-Management/en","7"
"success-stories","Gender and land and water","The determination of a young girl turned community leader in Papua New Guinea","In the island nation of Papua New Guinea, Hallilah Nakumai’s family always put education first.","In the island nation of Papua New Guinea, Hallilah Nakumai’s family always put education first. ©FAO Bittersweet is how Hallilah Nakumai sums up life in Dandan village on the east coast of Papua New Guinea’s main island, where she grew up. Many rural communities in Small Island Developing States (SIDS) , like Papua New Guinea, are increasingly impacted by extreme weather as a result of climate change.","07/03/2022","2022-03-07","2022","3","https://www.fao.org/gender/success-stories/success-stories-detail/The-determination-of-a-young-girl-turned-community-leader-in-Papua-New-Guinea/en","7"
"success-stories","Gender equality and women's empowerment","New project to enhance digital literacy and foster agri-preneurship among youth and women in Rwanda","Agricultural digitalization and bridging the gaps of digital literacy among the local farmers will go a long way to empower more youth to be agri-preneurs","The Food and Agriculture Organization of the United Nations (FAO) in collaboration with the Rwanda Development Board has launched a new project to enhance the digital skills and innovation capabilities to foster agri-preneurship among youth and women in Rwanda. Since 2017, FAO has been partnering with the Government of Rwanda in different projects aiming at digitalization of agricultural sector, bringing digital innovations to the local farmers, supporting local suppliers capacity development and promotion of E-commerce for agricultural value chains, development of the digital agricultural strategy and women and youth empowerment. Related links: RDB, FAO in partnership to increase agricultural productivity New Strategy on E-commerce in Agriculture Value Chains to boost Rwanda’s export capacity New push to make ICT services more affordable to farmers Technologies Applied ICTs policy implementation ICT policies agribusiness students women youth","17/02/2022","2022-02-17","2022","2","https://www.fao.org/e-agriculture/news/new-project-enhance-digital-literacy-and-foster-agri-preneurship-among-youth-and-women-rwanda","7"
"success-stories","Gender in forestry and agroforestry","Broadening forestry education to tackle the climate crisis","Dhina was attracted by the interesting topics of the online course and by the fact that it was open to everyone for free.","University student, Rahma (Dhina) Maulidhina, has been an advocate for forests in her country, studying ways that Indonesia can better protect its forests through improved monitoring. ©Rahma Maulidhina Twenty-year-old, Rahma (Dhina) Maulidhina has been fascinated by forests, particularly in her home country of Indonesia, ever since she was young. However, in 2021, after Dhina became president of the local committee of the International Forestry Student Association, she became involved in an international network of students where she learned about the opportunity to join a three-week online course on “Forests and Transparency under the Paris Agreement” organized by FAO.","17/02/2022","2022-02-17","2022","2","https://www.fao.org/gender/success-stories/success-stories-detail/Broadening-forestry-education-to-tackle-the-climate-crisis/en","7"
"success-stories","Gender and food security and nutrition","Being the visible change in his Malawian community","Breaking stereotypes, Tael proudly stands as a male role model for nutrition in his community.","He does so through the European Union-funded Afikepo nutrition-sensitive agriculture project, implemented by FAO, UNICEF and the Government of Malawi. The FAO-UNICEF project works through care groups, which are made up of volunteer, community leaders, called cluster leaders, who attend meetings, learn about nutrition and then share that knowledge with other households in their communities. It’s not ‘women’s work’ Having a child under five years old, Tael was initially supported by the project, but swiftly took up a leadership role, becoming a cluster leader and member of Titemwane care group and supporting different 12 households.","15/02/2022","2022-02-15","2022","2","https://www.fao.org/gender/success-stories/success-stories-detail/Being-the-visible-change-in-his-Malawian-community/en","7"
"success-stories","Gender and food security and nutrition","Young people reconnecting to ancestral food systems","For Mariah, the foods of her Indigenous ancestors are rich in creative possibilities.","Mariah Gladstone uses her Native American heritage to fuel her passion for cooking, reconnecting people to ancestral and Indigenous Peoples’ food systems. ©Kenneth Cook Mariah Gladstone’s childhood laid the perfect foundations for the work she does these days, breathing new life into Indigenous Peoples’ food traditions through her online cooking show Indigikitchen. With her approach to sustainable diets, making use of pulses and other ancestral foods, Mariah became a Champion for the World Food Forum, a youth-led initiative launched by FAO and a global network of partners, to empower young people to transform agrifood systems for a better food future.","10/02/2022","2022-02-10","2022","2","https://www.fao.org/gender/success-stories/success-stories-detail/Young-people-reconnecting-to-ancestral-food-systems/en","7"
"success-stories","Gender equality and women's empowerment","Beekeepers working together for improved livelihoods, resilience and gender equality in Senegal","The gender equality components of the FFS aimed to promote discussion between men and women by addressing themes such as self-esteem, leadership and communication.","Within the framework of the FAO Strengthening Agricultural Adaptation (SAGA) project funded by the Government of Quebec , the CasaMiel initiative led by FAO implementing partner Société de coopération pour le développement international (SOCODEVI) is working to increase the production of honey in Senegal while strengthening beekeepers’ resilience in the face of climate change, and reducing gender inequality in the sector. The CasaMiel initiative is put into practice through Farmer Field Schools (FFS) which bring participants together to learn how to shift towards more sustainable production practices by better understanding complex agro-ecosystems and by enhancing ecosystem services. In this case, the FFS approach was adapted by SOCODEVI to place a strong emphasis on climate resilience, environmental protection and gender equality Learn more","07/02/2022","2022-02-07","2022","2","https://www.fao.org/gender/success-stories/success-stories-detail/Beekeepers-working-together-for-improved-livelihoods-resilience-and-gender-equality-in-Senegal/en","7"
"success-stories","Gender equality and women's empowerment","FAO-Turkey Partnership is determined to “leave no one behind” in agriculture","The objectives of the FAO-Turkey Partnership Programmes are to provide support rural women in Azerbaijan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkey, Turkmenistan and Uzbekistan, and other countries of mutual interest.","About the FAO-Turkey Partnership Programmes The objectives of the FAO-Turkey Partnership Programmes are to provide support to ensure food security, rural poverty reduction and sustainable forest management; combat desertification; and preserve ecosystems in Azerbaijan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkey, Turkmenistan and Uzbekistan, and other countries of mutual interest. Established in 2007, the first phase of the FAO Turkey Partnership Programme on Food and Agriculture (FTPP) has benefited from trust fund contributions totalling USD 10 million, financed by the Government of Turkey and represented by the Ministry of Agriculture and Forestry. In 2014, Turkey and FAO commenced the second phase of the FTPP along with the first phase of the FAO-Turkey Forestry Partnership Programme (FTFP) with additional funding of USD 20 million, bringing Turkey’s total contribution to USD 30 million.","31/01/2022","2022-01-31","2022","1","https://www.fao.org/turkiye/news/newsdetails/FAO-Turkey-Partnership-is-determined-to-leave-no-one-behind-in-agriculture/en","7"
