"section","category","title","summary","date","date_iso","year","month","url","page"
"news","Equality & Empowerment","In Tirana, Albania: an international conference on women’s access to land","Women's land rights are vital to every country’s development. Yet, those rights are routinely violated, denied, or simply not enforced.","20/03/2017","2017-03-20","2017","3","https://www.fao.org/gender/news/news-detail/In-Tirana-Albania-an-international-conference-on-women-s-access-to-land/en","8"
"news","Equality & Empowerment","In Latin America and the Caribbean: a campaign for the empowerment of rural women","A regional campaign, launched on International Women's Day by the FAO Regional Office for Latin America and the Caribbean, will focus on the empowerment of rural women towards sustainable development.","20/03/2017","2017-03-20","2017","3","https://www.fao.org/gender/news/news-detail/In-Latin-America-and-the-Caribbean-a-campaign-for-the-empowerment-of-rural-women/en","8"
"news","Equality & Empowerment","UN agencies in Rome step up on gender equality to end hunger and poverty","Leaders from the three UN Rome-based agencies today marked International Women's Day by reinforcing their commitments to step up efforts to invest in the capacities of rural women as key agents of change in building a world without hunger.","08/03/2017","2017-03-08","2017","3","https://www.fao.org/gender/news/news-detail/UN-agencies-in-Rome-step-up-on-gender-equality-to-end-hunger-and-poverty/en","9"
"news","Agriculture & Livelihoods","FAO study on value chains points to opportunities for Albanian women","Starting or participating in an agrifood business could make good sense for women in poor rural areas of Albania. A new study identifies several business ideas and examines value chains and markets with potential for improving women’s incomes.","01/03/2017","2017-03-01","2017","3","https://www.fao.org/gender/news/news-detail/FAO-study-on-value-chains-points-to-opportunities-for-Albanian-women/en","9"
"news","Equality & Empowerment","New book on gender equality and social protection in Eastern Europe and Central Asia","Written by economists, sociologists, and gender specialists and practitioners from twelve post-Soviet countries in Eastern Europe, South Caucasus and Central Asia, the publication reviews and analyzes issues that sit at the intersection of gender equality","28/02/2017","2017-02-28","2017","2","https://www.fao.org/gender/news/news-detail/New-book-on-gender-equality-and-social-protection-in-Eastern-Europe-and-Central-Asia/en","9"
"news","Technology & Innovation","Indigenous women from Panama design action plans to ensure food security","This program, led by FAO, FIMI and CONAMUIP, aims to provide indigenous women with advocacy tools that allow them to influence public policies, programs and budgets that impact their communities.","17/02/2017","2017-02-17","2017","2","https://www.fao.org/gender/news/news-detail/-Indigenous-women-from-Panama-design-action-plans-to-ensure-food-security/en","9"
"news","Equality & Empowerment","FAO conference in Vilnius focuses on gender equality","Challenge: How to make sure rural women benefit from economic growth?","14/02/2017","2017-02-14","2017","2","https://www.fao.org/gender/news/news-detail/FAO-conference-in-Vilnius-focuses-on-gender-equality/en","9"
"news","Food Security & Nutrition","CELAC adopts gender approach to ensure the impact of its hunger eradication plan","A fundamental first step is to incorporate the gender approach into the legal frameworks, laws and policies regarding food security in the region.","10/02/2017","2017-02-10","2017","2","https://www.fao.org/gender/news/news-detail/CELAC-adopts-gender-approach-to-ensure-the-impact-of-its-hunger-eradication-plan/en","9"
"news","Equality & Empowerment","Women hold the key to building a world free from hunger and poverty","But gender inequality is putting a brake on sustainable development.","16/12/2016","2016-12-16","2016","12","https://www.fao.org/gender/news/news-detail/Women-hold-the-key-to-building-a-world-free-from-hunger-and-poverty/en","9"
"news","Equality & Empowerment","Albania’s rural women face an uphill climb","A new FAO report notes that while initial steps have been taken to alleviate the problems of rural women in the country, gender inequalities are still deeply rooted in society and change needs to be accelerated.","03/11/2016","2016-11-03","2016","11","https://www.fao.org/gender/news/news-detail/Albania-s-rural-women-face-an-uphill-climb/en","9"
"news","Agriculture & Livelihoods","Leaving no rural woman behind: ECOWAS and FAO champion the cause of rural women in West Africa","“Rural women should be equal partners in all areas of decision making on food and agriculture,” said Fatimata Dia Sow, ECOWAS Commissioner for Social Affairs and Gender, on the occasion of the International Day of Rural Women 2016.","01/11/2016","2016-11-01","2016","11","https://www.fao.org/gender/news/news-detail/Leaving-no-rural-woman-behind-ECOWAS-and-FAO-champion-the-cause-of-rural-women-in-West-Africa/en","9"
"news","Equality & Empowerment","Examples of empowerment: snapshots and stories from rural women around the world","On the occasion of the International Day of Rural Women, we take a look at some ways in which a multi-agency programme for the economic empowerment of rural women is making a difference.","20/10/2016","2016-10-20","2016","10","https://www.fao.org/gender/news/news-detail/Examples-of-empowerment-snapshots-and-stories-from-rural-women-around-the-world/en","9"
"news","Equality & Empowerment","Coming Soon: High-level Event to “Step It Up Together for Rural Women to End Hunger and Poverty”","Scheduled for 16 December 2016 at FAO in Rome, Italy, the Event will bring together governments, specialized agencies, civil society and others to reflect on the causes and consequences of gender disparities in rural areas, and to identify challenges and","03/10/2016","2016-10-03","2016","10","https://www.fao.org/gender/news/news-detail/Coming-Soon-High-level-Event-to-Step-It-Up-Together-for-Rural-Women-to-End-Hunger-and-Poverty-/en","9"
"news","Agriculture & Livelihoods","FAO and India’s SEWA join efforts to empower rural women and youth","New agreement aims to ensure capacity development, farmers’ access to productive resources, knowledge exchange.","19/09/2016","2016-09-19","2016","9","https://www.fao.org/gender/news/news-detail/FAO-and-India-s-SEWA-join-efforts-to-empower-rural-women-and-youth/en","9"
"news","Equality & Empowerment","Promoting Pulses in Africa: Zimbabwe's Elizabeth Mpofu named Special Ambassador for FAO's International Year","An organic farmer herself, Ms Mpofu has worked tirelessly for the betterment of smallholder farmers and the rights of women.","29/08/2016","2016-08-29","2016","8","https://www.fao.org/gender/news/news-detail/Promoting-Pulses-in-Africa-Zimbabwe's-Elizabeth-Mpofu-named-Special-Ambassador-for-FAO's-International-Year/en","9"
"news","Agriculture & Livelihoods","Empowering Women in Agriculture: FAO renews commitment towards African Union goals","High level breakfast meeting on Empowering Women in Agriculture (EWA) initiative held during 27th session of the African Union Summit in Kigali, Rwanda.","02/08/2016","2016-08-02","2016","8","https://www.fao.org/gender/news/news-detail/Empowering-Women-in-Agriculture-FAO-renews-commitment-towards-African-Union-goals/en","9"
"news","Equality & Empowerment","Gender inequality in the agrifood systems of Latin America and the Caribbean","New study highlights the contributions of women to cassava, quinoa, corn and cotton value chains.","01/08/2016","2016-08-01","2016","8","https://www.fao.org/gender/news/news-detail/Gender-inequality-in-the-agrifood-systems-of-Latin-America-and-the-Caribbean/en","9"
"news","Agriculture & Livelihoods","Post-Soviet countries study gender statistics in agriculture","Countries from Eastern Europe, South Caucasus and Central Asia participated last week in a Regional Workshop on Gender Statistics for the Agricultural and Rural Sector.","28/06/2016","2016-06-28","2016","6","https://www.fao.org/gender/news/news-detail/Post-Soviet-countries-study-gender-statistics-in-agriculture/en","9"
"news","Equality & Empowerment","FAO and India's SEWA seek closer cooperation to boost rural women's access to land, skills and financial resources","Partnership would include capacity development and empowerment initiatives.","07/06/2016","2016-06-07","2016","6","https://www.fao.org/gender/news/news-detail/FAO-and-India's-SEWA-seek-closer-cooperation-to-boost-rural-women's-access-to-land-skills-and-financial-resources/en","9"
"news","Equality & Empowerment","Statistics help paint a picture of Central Asia’s rural women","FAO presents gender profiles for agricultural and rural sectors of Tajikistan and Kyrgyzstan.","30/05/2016","2016-05-30","2016","5","https://www.fao.org/gender/news/news-detail/Statistics-help-paint-a-picture-of-Central-Asia-s-rural-women/en","9"
"news","Equality & Empowerment","FAO survey on street food vendors in Accra finds women play a central role","Interim findings show sector is run mainly by women, and that almost half of all vendors in central Accra operate near a school, making them a central element in the nutrition of school children.","30/05/2016","2016-05-30","2016","5","https://www.fao.org/gender/news/news-detail/FAO-survey-on-street-food-vendors-in-Accra-finds-women-play-a-central-role/en","9"
"news","Partnerships & Events","Zooming in on Dimitra Clubs in the Niger: Niamey meeting highlights gender-sensitive communication tool","Earlier this month, FAO Representative in the Niger, Lassaad Lachaal, launched ""Zoom on the Dimitra Clubs in Niger,"" a one-day meeting on the key role of Dimitra Clubs in the country's development of rural communities through information and gender-sensit","24/05/2016","2016-05-24","2016","5","https://www.fao.org/gender/news/news-detail/Zooming-in-on-Dimitra-Clubs-in-the-Niger-Niamey-meeting-highlights-gender-sensitive-communication-tool/en","9"
"news","Equality & Empowerment","Empowering Rural Women in Lebanon through Dairy Production and Processing","The new project, launched last month in a ceremony in the city of Aley, will focus on women dairy processors, training in dairy processing techniques, hygiene and disinfection practices.","23/05/2016","2016-05-23","2016","5","https://www.fao.org/gender/news/news-detail/Empowering-Rural-Women-in-Lebanon-through-Dairy-Production-and-Processing/en","10"
"news","Agriculture & Livelihoods","For a brighter future in Malawi: reducing and preventing child labour in agriculture","Among Malawi's rural women, men and youth, a nationwide mass media campaign is creating awareness and fostering debate about the issues surrounding child labour in agriculture.","28/04/2016","2016-04-28","2016","4","https://www.fao.org/gender/news/news-detail/For-a-brighter-future-in-Malawi-reducing-and-preventing-child-labour-in-agriculture/en","10"
"news","Equality & Empowerment","Azerbaijan launches rural advisory services for women","An FAO project aims at equal access to rural services for women, along with gender-sensitive agricultural extension services and personnel.","14/04/2016","2016-04-14","2016","4","https://www.fao.org/gender/news/news-detail/Azerbaijan-launches-rural-advisory-services-for-women/en","10"
"news","Equality & Empowerment","Indigenous women represent Philippines in global leadership school","Sixteen women from across the Cordillera Administrative Region and Mindanao are representing the Philippines in the Global Leadership School of Indigenous Women spearheaded by the Food and Agriculture Organization of the United Nations (FAO) and the Inter","07/04/2016","2016-04-07","2016","4","https://www.fao.org/gender/news/news-detail/Indigenous-women-represent-Philippines-in-global-leadership-school/en","10"
"news","Equality & Empowerment","FAO and ECOWAS declare continuous support for women in agriculture","Ministers of Gender and Women’s Affairs from ECOWAS countries pledge to work to ensure that gender is adequately addressed in the implementation of the ECOWAS Zero Hunger Initiative.","21/03/2016","2016-03-21","2016","3","https://www.fao.org/gender/news/news-detail/FAO-and-ECOWAS-declare-continuous-support-for-women-in-agriculture/en","10"
"news","Equality & Empowerment","International agencies in Rome together commemorate Women's Day","Making collective and individual commitments for achieving worldwide gender equity.","10/03/2016","2016-03-10","2016","3","https://www.fao.org/gender/news/news-detail/International-agencies-in-Rome-together-commemorate-Women's-Day/en","10"
"news","Equality & Empowerment","Stories, successes, and results for rural women’s economic empowerment: joint UN programme gathers speed","How a multi-agency programme is making a difference in the lives of rural women around the world.","07/03/2016","2016-03-07","2016","3","https://www.fao.org/gender/news/news-detail/Stories-successes-and-results-for-rural-women-s-economic-empowerment-joint-UN-programme-gathers-speed/en","10"
"news","Agriculture & Livelihoods","Empowering Koinadugu women farmers in Sierra Leone","In the framework of its support to Ebola recovery, the Food and Agriculture Organization of the United Nations (FAO) donated a generator to the Koinadugu Women Vegetable Farmers’ Cooperative.","01/03/2016","2016-03-01","2016","3","https://www.fao.org/gender/news/news-detail/Empowering-Koinadugu-women-farmers-in-Sierra-Leone/en","10"
"news","Equality & Empowerment","2016 African Union Year of Human Rights: FAO and AU focus on women's rights to land, food, decent employment","Key stakeholders at AU meetings last month discussed practical actions to improve the livelihoods of African women, particularly in the context of agriculture and agro-processing initiatives.","25/02/2016","2016-02-25","2016","2","https://www.fao.org/gender/news/news-detail/2016-African-Union-Year-of-Human-Rights-FAO-and-AU-focus-on-women's-rights-to-land-food-decent-employment/en","10"
"news","Technology & Innovation","Harnessing the power of ICTs to enhance women smallholder farmer productivity and access to markets","Closing the digital gender gap: women farmers in South Africa receive ICT training under the “She Will Connect” programme.","23/02/2016","2016-02-23","2016","2","https://www.fao.org/gender/news/news-detail/Harnessing-the-power-of-ICTs-to-enhance-women-smallholder-farmer-productivity-and-access-to-markets/en","10"
"news","Equality & Empowerment","Strengthening ASEAN’s agri-industry through the empowerment of women","ASEAN countries could boost productivity of their agribusinesses simply by improving opportunities for women to participate in the sector on an equal footing with men, a senior UN official said.","23/11/2015","2015-11-23","2015","11","https://www.fao.org/gender/news/news-detail/Strengthening-ASEAN-s-agri-industry-through-the-empowerment-of-women/en","10"
"news","Equality & Empowerment","The Power of the Adolescent Girl: FAO, UN, global community mark International Day of the Girl Child","There are nearly 600 million girls aged 10 to 19 in the world today. As the global community marks the International Day of the Girl Child this week, FAO recognizes the enormous potential of adolescent girls to transform rural communities and play their p","12/10/2015","2015-10-12","2015","10","https://www.fao.org/gender/news/news-detail/The-Power-of-the-Adolescent-Girl-FAO-UN-global-community-mark-International-Day-of-the-Girl-Child/en","10"
"news","Agriculture & Livelihoods","Gender in Climate-Smart Agriculture: new module launched at CFS","“Gender in Climate-Smart Agriculture,” the latest module of the Gender in Agriculture Sourcebook, was launched today during a side event of the 42nd session of the Committee on World Food Security (CFS) in Rome. The publication provides comprehensive guid","12/10/2015","2015-10-12","2015","10","https://www.fao.org/gender/news/news-detail/Gender-in-Climate-Smart-Agriculture-new-module-launched-at-CFS/en","10"
"news","Agriculture & Livelihoods","Afghanistan: Launch of National Strategy on Women in Agriculture Development","Afghanistan’s Ministry of Agriculture, Irrigation and Livestock (MAIL) and the Food and Agriculture Organization (FAO) of the United Nations have this week launched a “National Strategy on Women in Agriculture Development”.","01/10/2015","2015-10-01","2015","10","https://www.fao.org/gender/news/news-detail/Afghanistan-Launch-of-National-Strategy-on-Women-in-Agriculture-Development-/en","10"
"news","Agriculture & Livelihoods","Mainstreaming gender in South Africa and beyond: a people-centered approach","Her Excellency the Honourable Baleka Mbete, Speaker of Parliament of the Republic of South Africa, delivered a special address this week at the Food and Agriculture Organization (FAO), on gender mainstreaming in the African region and beyond.","30/09/2015","2015-09-30","2015","9","https://www.fao.org/gender/news/news-detail/Mainstreaming-gender-in-South-Africa-and-beyond-a-people-centered-approach-/en","10"
"news","Agriculture & Livelihoods","Empowering rural women: a solution to end hunger","FAO’s Deputy Director of Social Protection, Brave Ndisale, spoke on behalf of the Organization at this year’s Conference on Tropical and Subtropical Agricultural and Natural Resource Management (Tropentag 2015) in Berlin, Germany.","18/09/2015","2015-09-18","2015","9","https://www.fao.org/gender/news/news-detail/Empowering-rural-women-a-solution-to-end-hunger/en","10"
"news","Equality & Empowerment","Angling for gender equality in the seafood industry","New FAO report traces fisheries’ glass ceiling.","20/05/2015","2015-05-20","2015","5","https://www.fao.org/gender/news/news-detail/Angling-for-gender-equality-in-the-seafood-industry/en","10"
"news","Agriculture & Livelihoods","New visual guide to protect children from pesticides","With the help of a new training guide developed by FAO and the International Labour Organization (ILO), extension workers in Africa and elsewhere are engaging with rural communities to reduce children's exposure to toxic pesticides used in farming.","14/05/2015","2015-05-14","2015","5","https://www.fao.org/gender/news/news-detail/New-visual-guide-to-protect-children-from-pesticides/en","10"
"news","Partnerships & Events","Eataly-FAO collaboration bears fruit","Jars of cactus pear jam produced in Ethiopia thanks to a partnership between FAO and Italian food store Eataly have reached the shelves of the store in Rome.","29/04/2015","2015-04-29","2015","4","https://www.fao.org/gender/news/news-detail/Eataly-FAO-collaboration-bears-fruit/en","10"
"news","Technology & Innovation","Pêcheurs du Monde: women fish-processors of Burundi in spotlight at film festival in France","Over ten years ago, in the village of Mvugo in Burundi, an FAO project set out to improve fish-processing methods with a simple innovation – a system of raised racks for drying fish. Today, the project's impact can be seen across Africa. And this weekend,","19/03/2015","2015-03-19","2015","3","https://www.fao.org/gender/news/news-detail/Pêcheurs-du-Monde-women-fish-processors-of-Burundi-in-spotlight-at-film-festival-in-France/en","10"
